Customer_ID,Customer_Name,Total_Orders,Units_Sold,Revenue,Profit,Revenue_Rank,Revenue_Contribution_Percent,Cumulative_Revenue_Percent,Revenue_Concentration_Segment
CUST05135,Aarav Shah,19,39,261032.1,61421.12,1924,0.0192,46.4844,Core Revenue Contributors
CUST00037,Meera Kumar,15,33,261023.8,65147.77,1925,0.0192,46.5036,Core Revenue Contributors
CUST00025,Rahul Deshmukh,15,26,261016.04,70489.47,1926,0.0192,46.5227,Core Revenue Contributors
CUST04051,Rahul Patil,12,36,261007.16,68898.56,1927,0.0192,46.5419,Core Revenue Contributors
CUST02820,Aditya Gupta,12,32,260980.25,67567.13,1928,0.0192,46.5611,Core Revenue Contributors
CUST04632,Sneha Shah,14,32,260977.79,74383.97,1929,0.0192,46.5802,Core Revenue Contributors
CUST03099,Meera Verma,10,25,260808.46,62912.43,1930,0.0192,46.5994,Core Revenue Contributors
CUST04593,Vivaan Kumar,15,27,260767.66,56717.89,1931,0.0192,46.6185,Core Revenue Contributors
CUST04682,Meera Kumar,11,24,260750.18,63730.54,1932,0.0191,46.6377,Core Revenue Contributors
CUST00911,Sneha Mhaske,18,42,260475.2,66003.76,1933,0.0191,46.6568,Core Revenue Contributors
CUST03724,Arjun Patil,19,47,260408.37,64173.89,1934,0.0191,46.6759,Core Revenue Contributors
CUST02912,Aditya Patil,14,34,260392.42,59612.3,1935,0.0191,46.6951,Core Revenue Contributors
CUST04805,Kavya Nair,12,30,260350.96,69359.48,1936,0.0191,46.7142,Core Revenue Contributors
CUST05383,Arjun Shah,11,29,260311.08,55079.76,1937,0.0191,46.7333,Core Revenue Contributors
CUST02833,Rahul Sharma,16,31,260294.49,73033.7,1938,0.0191,46.7524,Core Revenue Contributors
CUST01989,Kavya Shah,12,29,260267.34,75323.61,1939,0.0191,46.7715,Core Revenue Contributors
CUST01692,Kavya Mehta,12,32,260256.63,73186.91,1940,0.0191,46.7907,Core Revenue Contributors
CUST02871,Rahul Kumar,12,30,260240.14,55323.17,1941,0.0191,46.8098,Core Revenue Contributors
CUST02450,Amit Deshmukh,10,22,260221.05,60743.83,1942,0.0191,46.8289,Core Revenue Contributors
CUST03507,Aditya Shah,13,37,260219.78,80679.84,1943,0.0191,46.848,Core Revenue Contributors
CUST01292,Aditya Kumar,16,33,260206.3,72289.13,1944,0.0191,46.8671,Core Revenue Contributors
CUST02451,Isha Verma,15,38,260205.6,62827.0,1945,0.0191,46.8862,Core Revenue Contributors
CUST02353,Meera Shah,11,32,260112.63,67514.19,1946,0.0191,46.9053,Core Revenue Contributors
CUST00020,Priya Gupta,17,47,260109.15,57593.27,1947,0.0191,46.9244,Core Revenue Contributors
CUST04726,Aarav Nair,11,28,259944.3,35115.57,1948,0.0191,46.9435,Core Revenue Contributors
CUST04382,Arjun Mehta,10,22,259901.65,67033.92,1949,0.0191,46.9626,Core Revenue Contributors
CUST03887,Ananya Mehta,11,37,259871.91,68699.9,1950,0.0191,46.9817,Core Revenue Contributors
CUST03005,Meera Mehta,13,37,259809.25,62717.87,1951,0.0191,47.0008,Core Revenue Contributors
CUST05738,Priya Patil,14,36,259798.04,52203.91,1952,0.0191,47.0198,Core Revenue Contributors
CUST02618,Rahul Singh,14,40,259682.85,63967.85,1953,0.0191,47.0389,Core Revenue Contributors
CUST05438,Karan Gupta,14,30,259667.59,56261.66,1954,0.0191,47.058,Core Revenue Contributors
CUST02055,Rohan Verma,13,34,259558.6,63562.91,1955,0.0191,47.077,Core Revenue Contributors
CUST01827,Amit Shah,13,34,259545.26,65915.75,1956,0.0191,47.0961,Core Revenue Contributors
CUST03748,Ananya Nair,13,33,259540.69,77335.24,1957,0.0191,47.1152,Core Revenue Contributors
CUST00014,Rahul Shah,15,32,259465.24,69624.97,1958,0.0191,47.1342,Core Revenue Contributors
CUST02843,Vivaan Deshmukh,14,33,259416.93,67493.82,1959,0.0191,47.1533,Core Revenue Contributors
CUST00781,Amit Kumar,11,29,259320.84,67686.69,1960,0.019,47.1723,Core Revenue Contributors
CUST01745,Priya Kumar,15,35,259272.08,53392.7,1961,0.019,47.1914,Core Revenue Contributors
CUST01861,Rohan Verma,13,27,259248.67,51907.05,1962,0.019,47.2104,Core Revenue Contributors
CUST05670,Priya Singh,10,28,259224.06,66506.29,1963,0.019,47.2294,Core Revenue Contributors
CUST00044,Kavya Nair,13,25,259173.29,67820.91,1964,0.019,47.2485,Core Revenue Contributors
CUST01907,Isha Shah,15,35,259172.7,58807.83,1965,0.019,47.2675,Core Revenue Contributors
CUST04568,Ananya Mehta,14,33,258988.23,61237.9,1966,0.019,47.2865,Core Revenue Contributors
CUST02245,Karan Deshmukh,12,33,258869.99,68355.35,1967,0.019,47.3055,Core Revenue Contributors
CUST05838,Meera Singh,14,35,258846.68,70371.85,1968,0.019,47.3245,Core Revenue Contributors
CUST01231,Neha Joshi,10,32,258817.99,52223.2,1969,0.019,47.3436,Core Revenue Contributors
CUST01775,Priya Mehta,17,34,258761.26,60181.09,1970,0.019,47.3626,Core Revenue Contributors
CUST05959,Neha Singh,15,34,258675.95,58985.0,1971,0.019,47.3816,Core Revenue Contributors
CUST02010,Amit Mhaske,11,25,258652.35,54636.93,1972,0.019,47.4006,Core Revenue Contributors
CUST04893,Rahul Gupta,13,32,258628.37,62861.86,1973,0.019,47.4195,Core Revenue Contributors
CUST05307,Amit Patil,15,37,258532.27,59880.1,1974,0.019,47.4385,Core Revenue Contributors
CUST02161,Isha Shah,16,45,258462.7,61157.43,1975,0.019,47.4575,Core Revenue Contributors
CUST03369,Priya Verma,11,29,258372.9,60269.33,1976,0.019,47.4765,Core Revenue Contributors
CUST04630,Ananya Mhaske,18,37,258307.13,69642.53,1977,0.019,47.4955,Core Revenue Contributors
CUST04206,Isha Singh,15,29,258298.83,65755.68,1978,0.019,47.5144,Core Revenue Contributors
CUST05326,Pooja Patil,13,35,258254.83,58421.06,1979,0.019,47.5334,Core Revenue Contributors
CUST05749,Aarav Mhaske,12,30,258249.05,69802.84,1980,0.019,47.5524,Core Revenue Contributors
CUST05963,Amit Shah,14,30,258216.69,47636.34,1981,0.019,47.5713,Core Revenue Contributors
CUST03607,Aditya Verma,13,37,258177.2,76950.48,1982,0.019,47.5903,Core Revenue Contributors
CUST05702,Arjun Verma,13,27,258165.03,58670.9,1983,0.019,47.6092,Core Revenue Contributors
CUST04402,Kavya Sharma,10,30,258117.74,73097.82,1984,0.019,47.6282,Core Revenue Contributors
CUST03059,Arjun Verma,15,43,258087.74,66455.03,1985,0.019,47.6472,Core Revenue Contributors
CUST05015,Rohan Kumar,17,33,258021.03,65801.94,1986,0.0189,47.6661,Core Revenue Contributors
CUST03538,Meera Sharma,13,35,257959.29,56701.06,1987,0.0189,47.6851,Core Revenue Contributors
CUST04744,Isha Joshi,17,38,257946.55,69092.95,1988,0.0189,47.704,Core Revenue Contributors
CUST05662,Neha Sharma,11,28,257778.91,53142.2,1989,0.0189,47.7229,Core Revenue Contributors
CUST04627,Rohan Joshi,12,36,257721.63,47834.59,1990,0.0189,47.7419,Core Revenue Contributors
CUST00293,Isha Nair,13,29,257672.52,55172.05,1991,0.0189,47.7608,Core Revenue Contributors
CUST03781,Aarav Mehta,12,36,257518.32,65257.04,1992,0.0189,47.7797,Core Revenue Contributors
CUST02444,Vivaan Deshmukh,11,27,257513.24,60242.49,1993,0.0189,47.7986,Core Revenue Contributors
CUST01952,Rahul Verma,18,39,257433.56,54252.83,1994,0.0189,47.8175,Core Revenue Contributors
CUST01442,Rohan Deshmukh,12,29,257414.68,77061.83,1995,0.0189,47.8364,Core Revenue Contributors
CUST02838,Vivaan Verma,15,35,257330.53,65481.37,1996,0.0189,47.8553,Core Revenue Contributors
CUST03997,Vivaan Patil,8,24,257280.61,74243.27,1997,0.0189,47.8742,Core Revenue Contributors
CUST01148,Isha Sharma,16,49,257210.61,56720.57,1998,0.0189,47.8931,Core Revenue Contributors
CUST05462,Vivaan Kumar,14,31,257204.29,64104.45,1999,0.0189,47.912,Core Revenue Contributors
CUST02383,Isha Mehta,12,27,257161.36,86011.61,2000,0.0189,47.9309,Core Revenue Contributors
CUST04319,Isha Sharma,11,36,257139.3,65099.04,2001,0.0189,47.9498,Core Revenue Contributors
CUST01730,Amit Nair,15,36,257056.05,47175.61,2002,0.0189,47.9686,Core Revenue Contributors
CUST02553,Neha Sharma,13,32,256993.91,81844.49,2003,0.0189,47.9875,Core Revenue Contributors
CUST02060,Aarav Joshi,12,34,256974.54,55062.51,2004,0.0189,48.0064,Core Revenue Contributors
CUST04897,Aditya Mehta,16,40,256927.76,64839.4,2005,0.0189,48.0253,Core Revenue Contributors
CUST03816,Rahul Sharma,12,30,256907.51,54178.01,2006,0.0189,48.0441,Core Revenue Contributors
CUST02977,Rahul Verma,15,36,256794.87,51594.73,2007,0.0189,48.063,Core Revenue Contributors
CUST04152,Neha Singh,12,30,256753.04,71641.88,2008,0.0189,48.0818,Core Revenue Contributors
CUST00886,Vivaan Gupta,14,36,256731.86,50289.86,2009,0.0189,48.1007,Core Revenue Contributors
CUST00918,Amit Deshmukh,12,32,256715.88,67073.87,2010,0.0189,48.1195,Core Revenue Contributors
CUST02881,Rohan Gupta,18,32,256698.37,73486.77,2011,0.0189,48.1384,Core Revenue Contributors
CUST03111,Kavya Gupta,14,30,256648.56,63608.64,2012,0.0188,48.1572,Core Revenue Contributors
CUST04497,Aditya Gupta,19,38,256456.34,65653.13,2013,0.0188,48.1761,Core Revenue Contributors
CUST02981,Karan Kumar,12,29,256403.44,72171.45,2014,0.0188,48.1949,Core Revenue Contributors
CUST04412,Amit Shah,15,38,256371.72,48391.64,2015,0.0188,48.2137,Core Revenue Contributors
CUST01132,Vivaan Shah,14,33,256318.1,57876.23,2016,0.0188,48.2326,Core Revenue Contributors
CUST01356,Aditya Gupta,14,30,256308.05,52484.98,2017,0.0188,48.2514,Core Revenue Contributors
CUST02591,Neha Joshi,10,24,256301.99,65580.1,2018,0.0188,48.2702,Core Revenue Contributors
CUST01748,Kavya Patil,19,37,256300.16,66599.32,2019,0.0188,48.289,Core Revenue Contributors
CUST05109,Vivaan Mehta,10,31,256271.11,71305.67,2020,0.0188,48.3079,Core Revenue Contributors
CUST03452,Neha Mhaske,13,33,256255.89,68267.03,2021,0.0188,48.3267,Core Revenue Contributors
CUST01433,Aditya Joshi,14,29,256203.62,49687.27,2022,0.0188,48.3455,Core Revenue Contributors
CUST05497,Meera Joshi,15,34,256189.76,76330.36,2023,0.0188,48.3643,Core Revenue Contributors
CUST05100,Rohan Mehta,12,26,256172.04,72469.46,2024,0.0188,48.3831,Core Revenue Contributors
CUST04698,Aditya Kumar,7,26,256150.72,76613.11,2025,0.0188,48.4019,Core Revenue Contributors
CUST02014,Sneha Nair,17,41,256138.04,69175.48,2026,0.0188,48.4207,Core Revenue Contributors
CUST04189,Karan Patil,12,30,256071.71,61119.33,2027,0.0188,48.4396,Core Revenue Contributors
CUST04472,Rohan Gupta,14,33,255997.06,68789.91,2028,0.0188,48.4584,Core Revenue Contributors
CUST04985,Rohan Gupta,13,32,255763.66,66393.54,2029,0.0188,48.4771,Core Revenue Contributors
CUST02067,Kavya Verma,14,35,255747.79,51714.92,2030,0.0188,48.4959,Core Revenue Contributors
CUST05314,Isha Nair,11,33,255735.18,67844.9,2031,0.0188,48.5147,Core Revenue Contributors
CUST04977,Pooja Patil,14,33,255720.97,66610.67,2032,0.0188,48.5335,Core Revenue Contributors
CUST00850,Amit Verma,14,35,255705.58,46546.96,2033,0.0188,48.5523,Core Revenue Contributors
CUST05770,Kavya Patil,12,26,255643.71,51555.14,2034,0.0188,48.571,Core Revenue Contributors
CUST00548,Vivaan Singh,11,31,255625.08,50927.82,2035,0.0188,48.5898,Core Revenue Contributors
CUST00067,Rahul Gupta,13,30,255595.7,69676.47,2036,0.0188,48.6086,Core Revenue Contributors
CUST05146,Kavya Mehta,14,33,255571.2,63698.8,2037,0.0188,48.6273,Core Revenue Contributors
CUST02664,Aarav Sharma,11,22,255561.42,69320.69,2038,0.0188,48.6461,Core Revenue Contributors
CUST01389,Sneha Nair,13,34,255540.17,83465.79,2039,0.0188,48.6649,Core Revenue Contributors
CUST05924,Rohan Gupta,12,27,255537.56,67750.38,2040,0.0188,48.6837,Core Revenue Contributors
CUST00196,Rohan Shah,12,29,255524.8,56947.59,2041,0.0188,48.7024,Core Revenue Contributors
CUST01595,Aarav Verma,9,22,255396.77,67075.97,2042,0.0188,48.7212,Core Revenue Contributors
CUST02322,Priya Gupta,12,24,255347.74,59067.98,2043,0.0188,48.7399,Core Revenue Contributors
CUST01477,Vivaan Kumar,13,38,255287.17,73675.64,2044,0.0187,48.7587,Core Revenue Contributors
CUST03668,Kavya Sharma,16,25,255278.86,69267.07,2045,0.0187,48.7774,Core Revenue Contributors
CUST04034,Priya Nair,18,37,255263.74,69009.16,2046,0.0187,48.7962,Core Revenue Contributors
CUST01597,Priya Mhaske,17,37,255257.45,58911.1,2047,0.0187,48.8149,Core Revenue Contributors
CUST00230,Priya Gupta,17,38,255242.7,82635.58,2048,0.0187,48.8337,Core Revenue Contributors
CUST00334,Meera Mhaske,14,34,255236.34,62646.26,2049,0.0187,48.8524,Core Revenue Contributors
CUST04162,Sneha Patil,14,24,255235.35,61394.22,2050,0.0187,48.8712,Core Revenue Contributors
CUST03143,Rohan Mehta,10,25,255198.62,68805.22,2051,0.0187,48.8899,Core Revenue Contributors
CUST03661,Kavya Gupta,14,34,255153.23,57755.47,2052,0.0187,48.9086,Core Revenue Contributors
CUST04381,Priya Nair,13,33,255142.48,68709.31,2053,0.0187,48.9274,Core Revenue Contributors
CUST03204,Amit Mehta,11,29,255140.37,76245.11,2054,0.0187,48.9461,Core Revenue Contributors
CUST00553,Karan Mhaske,14,39,255100.87,59710.96,2055,0.0187,48.9648,Core Revenue Contributors
CUST00187,Karan Singh,11,24,255096.01,68383.95,2056,0.0187,48.9836,Core Revenue Contributors
CUST04316,Vivaan Shah,15,34,255053.3,55895.89,2057,0.0187,49.0023,Core Revenue Contributors
CUST01045,Amit Sharma,14,41,255049.66,59047.15,2058,0.0187,49.021,Core Revenue Contributors
CUST01056,Aarav Deshmukh,14,35,254980.04,75911.63,2059,0.0187,49.0398,Core Revenue Contributors
CUST04870,Neha Sharma,14,41,254974.29,57144.6,2060,0.0187,49.0585,Core Revenue Contributors
CUST00851,Vivaan Joshi,14,28,254880.9,59418.92,2061,0.0187,49.0772,Core Revenue Contributors
CUST01304,Pooja Joshi,11,26,254784.97,45489.61,2062,0.0187,49.0959,Core Revenue Contributors
CUST01644,Karan Mehta,13,32,254780.06,57556.0,2063,0.0187,49.1146,Core Revenue Contributors
CUST05682,Meera Singh,14,26,254777.49,56799.18,2064,0.0187,49.1333,Core Revenue Contributors
CUST02284,Amit Mehta,13,33,254759.0,67940.04,2065,0.0187,49.1521,Core Revenue Contributors
CUST04943,Sneha Mehta,13,32,254719.55,53635.97,2066,0.0187,49.1708,Core Revenue Contributors
CUST00809,Priya Mhaske,16,30,254697.83,66436.25,2067,0.0187,49.1895,Core Revenue Contributors
CUST02209,Meera Nair,11,28,254640.97,69356.73,2068,0.0187,49.2082,Core Revenue Contributors
CUST04608,Pooja Mehta,21,41,254611.47,70201.37,2069,0.0187,49.2269,Core Revenue Contributors
CUST05657,Rohan Nair,11,28,254539.15,80280.81,2070,0.0187,49.2456,Core Revenue Contributors
CUST01439,Rohan Nair,14,38,254504.92,76806.21,2071,0.0187,49.2643,Core Revenue Contributors
CUST03039,Arjun Mehta,12,26,254490.24,57010.29,2072,0.0187,49.2829,Core Revenue Contributors
CUST04045,Vivaan Deshmukh,17,34,254430.9,73278.72,2073,0.0187,49.3016,Core Revenue Contributors
CUST04721,Aditya Shah,14,42,254423.7,61723.67,2074,0.0187,49.3203,Core Revenue Contributors
CUST04401,Sneha Mhaske,12,25,254417.36,64462.47,2075,0.0187,49.339,Core Revenue Contributors
CUST04267,Vivaan Nair,15,41,254348.29,50003.98,2076,0.0187,49.3577,Core Revenue Contributors
CUST05833,Sneha Singh,16,40,254343.68,53350.93,2077,0.0187,49.3764,Core Revenue Contributors
CUST04429,Kavya Shah,12,27,254324.97,62454.73,2078,0.0187,49.395,Core Revenue Contributors
CUST01452,Meera Singh,11,32,254309.95,53944.98,2079,0.0187,49.4137,Core Revenue Contributors
CUST01141,Karan Joshi,13,35,254296.75,56320.09,2080,0.0187,49.4324,Core Revenue Contributors
CUST05069,Aarav Kumar,13,25,254291.52,60060.33,2081,0.0187,49.4511,Core Revenue Contributors
CUST03925,Sneha Singh,11,28,254284.11,69566.11,2082,0.0187,49.4697,Core Revenue Contributors
CUST01081,Sneha Kumar,16,36,254266.31,56028.95,2083,0.0187,49.4884,Core Revenue Contributors
CUST02002,Vivaan Joshi,15,43,254237.75,71785.53,2084,0.0187,49.5071,Core Revenue Contributors
CUST02342,Ananya Verma,10,25,254189.24,75483.86,2085,0.0187,49.5258,Core Revenue Contributors
CUST05945,Neha Gupta,12,33,254177.22,69404.2,2086,0.0187,49.5444,Core Revenue Contributors
CUST00236,Amit Sharma,13,41,254155.16,64058.89,2087,0.0187,49.5631,Core Revenue Contributors
CUST03161,Aarav Gupta,8,26,254141.85,71718.03,2088,0.0187,49.5818,Core Revenue Contributors
CUST04230,Karan Nair,9,30,254126.74,72809.75,2089,0.0187,49.6004,Core Revenue Contributors
CUST00961,Priya Verma,19,46,254122.64,59411.88,2090,0.0187,49.6191,Core Revenue Contributors
CUST05455,Pooja Kumar,15,30,254120.19,80850.71,2091,0.0187,49.6377,Core Revenue Contributors
CUST01765,Aditya Sharma,13,32,254097.09,39155.68,2092,0.0187,49.6564,Core Revenue Contributors
CUST00410,Aarav Gupta,18,39,254067.24,70404.35,2093,0.0187,49.6751,Core Revenue Contributors
CUST00253,Meera Verma,17,32,254051.32,65336.12,2094,0.0187,49.6937,Core Revenue Contributors
CUST03529,Isha Patil,8,29,254034.08,56616.85,2095,0.0187,49.7124,Core Revenue Contributors
CUST04280,Aarav Nair,16,35,254023.8,67886.08,2096,0.0187,49.731,Core Revenue Contributors
CUST02719,Rahul Mehta,10,28,253998.09,76062.53,2097,0.0187,49.7497,Core Revenue Contributors
CUST00673,Neha Patil,13,35,253984.74,39079.68,2098,0.0187,49.7683,Core Revenue Contributors
CUST05372,Aarav Mhaske,13,32,253971.56,61913.82,2099,0.0187,49.787,Core Revenue Contributors
CUST02088,Rahul Shah,12,36,253941.71,69835.36,2100,0.0186,49.8056,Core Revenue Contributors
CUST02667,Isha Verma,12,31,253862.21,41365.19,2101,0.0186,49.8243,Core Revenue Contributors
CUST03828,Priya Patil,13,30,253847.81,63737.82,2102,0.0186,49.8429,Core Revenue Contributors
CUST00451,Aarav Kumar,10,24,253831.83,68382.49,2103,0.0186,49.8616,Core Revenue Contributors
CUST02994,Isha Joshi,18,35,253827.94,66193.86,2104,0.0186,49.8802,Core Revenue Contributors
CUST03879,Aarav Verma,20,51,253800.18,51608.48,2105,0.0186,49.8989,Core Revenue Contributors
CUST03884,Rahul Patil,12,31,253798.79,45850.94,2106,0.0186,49.9175,Core Revenue Contributors
CUST03760,Sneha Shah,11,29,253783.04,65326.58,2107,0.0186,49.9361,Core Revenue Contributors
CUST05259,Rahul Sharma,12,26,253742.71,67371.8,2108,0.0186,49.9548,Core Revenue Contributors
CUST05365,Rohan Shah,15,38,253741.95,53876.89,2109,0.0186,49.9734,Core Revenue Contributors
CUST00159,Ananya Mehta,12,27,253734.1,75165.9,2110,0.0186,49.992,Core Revenue Contributors
CUST00400,Pooja Kumar,16,34,253704.04,61534.89,2111,0.0186,50.0107,Moderate Contributors
CUST04764,Amit Shah,12,27,253604.62,58642.87,2112,0.0186,50.0293,Moderate Contributors
CUST00362,Karan Joshi,12,32,253538.59,67467.73,2113,0.0186,50.0479,Moderate Contributors
CUST00028,Vivaan Nair,9,27,253536.02,76497.0,2114,0.0186,50.0665,Moderate Contributors
CUST03444,Rohan Sharma,12,26,253496.57,71092.62,2115,0.0186,50.0852,Moderate Contributors
CUST03640,Rohan Nair,14,34,253443.29,63440.53,2116,0.0186,50.1038,Moderate Contributors
CUST03550,Sneha Mhaske,12,33,253390.04,50971.95,2117,0.0186,50.1224,Moderate Contributors
CUST03516,Isha Shah,11,28,253388.7,66601.57,2118,0.0186,50.141,Moderate Contributors
CUST03717,Aarav Joshi,13,28,253377.02,62988.48,2119,0.0186,50.1596,Moderate Contributors
CUST05731,Amit Joshi,13,34,253335.54,70531.29,2120,0.0186,50.1782,Moderate Contributors
CUST05197,Karan Mhaske,15,34,253229.78,59442.31,2121,0.0186,50.1968,Moderate Contributors
CUST02872,Vivaan Mhaske,11,36,253195.46,58853.47,2122,0.0186,50.2154,Moderate Contributors
CUST00723,Aditya Shah,12,35,253181.95,58129.07,2123,0.0186,50.234,Moderate Contributors
CUST00167,Kavya Verma,12,22,253146.39,78596.84,2124,0.0186,50.2526,Moderate Contributors
CUST05491,Arjun Mehta,15,28,253099.26,56553.65,2125,0.0186,50.2712,Moderate Contributors
CUST04931,Isha Singh,15,34,253000.75,51787.33,2126,0.0186,50.2897,Moderate Contributors
CUST02460,Rohan Verma,13,36,252948.13,51900.32,2127,0.0186,50.3083,Moderate Contributors
CUST00552,Neha Deshmukh,16,32,252916.64,48369.16,2128,0.0186,50.3269,Moderate Contributors
CUST02835,Aditya Kumar,16,34,252914.59,69002.08,2129,0.0186,50.3455,Moderate Contributors
CUST05296,Rohan Nair,9,27,252871.21,70521.66,2130,0.0186,50.364,Moderate Contributors
CUST00346,Rohan Nair,20,39,252824.02,75794.75,2131,0.0186,50.3826,Moderate Contributors
CUST04086,Kavya Gupta,18,35,252730.32,70024.75,2132,0.0186,50.4012,Moderate Contributors
CUST03178,Kavya Kumar,13,35,252720.97,70106.08,2133,0.0186,50.4197,Moderate Contributors
CUST03237,Priya Singh,15,28,252668.7,76395.2,2134,0.0186,50.4383,Moderate Contributors
CUST01160,Pooja Kumar,16,39,252621.18,56347.37,2135,0.0186,50.4568,Moderate Contributors
CUST01627,Karan Deshmukh,14,31,252621.05,49423.18,2136,0.0186,50.4754,Moderate Contributors
CUST01277,Amit Verma,10,25,252518.5,56805.71,2137,0.0185,50.4939,Moderate Contributors
CUST05518,Aditya Nair,17,44,252474.09,63131.82,2138,0.0185,50.5125,Moderate Contributors
CUST02653,Sneha Sharma,17,40,252466.9,57047.01,2139,0.0185,50.531,Moderate Contributors
CUST05396,Aarav Joshi,15,46,252452.72,76789.35,2140,0.0185,50.5496,Moderate Contributors
CUST03091,Ananya Patil,15,37,252443.43,55509.37,2141,0.0185,50.5681,Moderate Contributors
CUST03836,Aditya Mhaske,13,28,252435.53,64401.56,2142,0.0185,50.5866,Moderate Contributors
CUST03784,Isha Verma,15,34,252434.85,55764.28,2143,0.0185,50.6052,Moderate Contributors
CUST02681,Rohan Shah,17,40,252402.8,57710.68,2144,0.0185,50.6237,Moderate Contributors
CUST03994,Ananya Patil,14,39,252400.48,61075.31,2145,0.0185,50.6423,Moderate Contributors
