Customer_ID,Customer_Name,Total_Orders,Units_Sold,Revenue,Profit,Profit_Margin_Percent,Revenue_Rank,Profit_Rank,Customer_Row_Number,Revenue_Quartile,Customer_Value_Segment
CUST03386,Karan Sharma,13,41,271490.92,72198.41,26.59,1697,1372,1697,2,Medium-High Value
CUST01538,Meera Verma,16,34,271489.01,48048.35,17.7,1698,3457,1698,2,Medium-High Value
CUST05805,Isha Kumar,17,34,271442.33,50646.37,18.66,1699,3201,1699,2,Medium-High Value
CUST04057,Kavya Deshmukh,16,31,271437.54,73107.13,26.93,1700,1313,1700,2,Medium-High Value
CUST05168,Kavya Gupta,11,25,271420.26,72228.75,26.61,1701,1369,1701,2,Medium-High Value
CUST05476,Aditya Patil,16,43,271397.17,61461.95,22.65,1702,2200,1702,2,Medium-High Value
CUST00389,Sneha Patil,18,35,271381.18,78266.7,28.84,1703,1014,1703,2,Medium-High Value
CUST04411,Neha Gupta,9,28,271325.57,71332.5,26.29,1704,1422,1704,2,Medium-High Value
CUST04955,Neha Sharma,15,30,271306.4,74604.96,27.5,1705,1223,1705,2,Medium-High Value
CUST01700,Neha Joshi,11,36,271292.55,79165.52,29.18,1706,970,1706,2,Medium-High Value
CUST01833,Aditya Verma,14,43,271290.42,47781.8,17.61,1707,3486,1707,2,Medium-High Value
CUST04231,Kavya Kumar,11,31,271238.79,68776.52,25.36,1708,1610,1708,2,Medium-High Value
CUST02587,Aditya Sharma,19,36,271209.91,69365.42,25.58,1709,1565,1709,2,Medium-High Value
CUST03554,Pooja Mehta,13,32,271174.05,88934.09,32.8,1710,559,1710,2,Medium-High Value
CUST04919,Rahul Mhaske,13,33,271131.32,83898.66,30.94,1711,747,1711,2,Medium-High Value
CUST02916,Aarav Verma,15,28,271076.26,83318.74,30.74,1712,774,1712,2,Medium-High Value
CUST01415,Priya Deshmukh,12,27,271022.8,86073.68,31.76,1713,662,1713,2,Medium-High Value
CUST04951,Kavya Verma,13,31,270934.99,82588.24,30.48,1714,808,1714,2,Medium-High Value
CUST01095,Isha Gupta,16,32,270916.88,64374.31,23.76,1715,1955,1715,2,Medium-High Value
CUST05160,Karan Joshi,14,32,270916.7,63856.35,23.57,1716,1996,1716,2,Medium-High Value
CUST00141,Amit Gupta,15,33,270830.71,68978.36,25.47,1717,1591,1717,2,Medium-High Value
CUST00963,Neha Verma,12,28,270789.18,64801.11,23.93,1718,1910,1718,2,Medium-High Value
CUST01759,Vivaan Nair,15,33,270774.06,52416.3,19.36,1719,3029,1719,2,Medium-High Value
CUST05706,Kavya Deshmukh,10,28,270710.24,77500.53,28.63,1720,1051,1720,2,Medium-High Value
CUST04544,Vivaan Gupta,9,25,270678.55,69774.31,25.78,1721,1533,1721,2,Medium-High Value
CUST00012,Neha Sharma,13,26,270665.96,64901.94,23.98,1722,1898,1722,2,Medium-High Value
CUST05917,Aditya Gupta,14,36,270612.11,62628.87,23.14,1723,2100,1723,2,Medium-High Value
CUST02824,Ananya Patil,18,40,270591.41,60956.79,22.53,1724,2238,1724,2,Medium-High Value
CUST00882,Arjun Joshi,13,31,270580.95,75664.05,27.96,1725,1153,1725,2,Medium-High Value
CUST04701,Aarav Shah,13,30,270580.59,60342.37,22.3,1726,2297,1726,2,Medium-High Value
CUST03207,Amit Patil,11,32,270565.91,61832.65,22.85,1727,2169,1727,2,Medium-High Value
CUST02689,Amit Mehta,16,39,270526.39,69352.72,25.64,1728,1570,1728,2,Medium-High Value
CUST02164,Vivaan Kumar,14,37,270297.74,52895.99,19.57,1729,2983,1729,2,Medium-High Value
CUST03591,Karan Patil,14,31,270283.81,78225.71,28.94,1730,1018,1730,2,Medium-High Value
CUST01191,Kavya Singh,11,32,270173.28,77310.03,28.61,1731,1063,1731,2,Medium-High Value
CUST02848,Karan Patil,15,37,270090.32,72216.46,26.74,1732,1370,1732,2,Medium-High Value
CUST05529,Rohan Mhaske,12,28,270061.68,85898.99,31.81,1733,672,1733,2,Medium-High Value
CUST03398,Kavya Verma,18,44,269955.92,64883.21,24.03,1734,1900,1734,2,Medium-High Value
CUST03851,Meera Verma,16,31,269907.44,64788.57,24.0,1735,1912,1735,2,Medium-High Value
CUST05501,Priya Joshi,14,41,269900.56,52249.94,19.36,1736,3041,1736,2,Medium-High Value
CUST00081,Arjun Mehta,15,32,269886.74,60653.51,22.47,1737,2263,1737,2,Medium-High Value
CUST02562,Pooja Verma,12,36,269817.98,69358.82,25.71,1738,1568,1738,2,Medium-High Value
CUST02557,Aarav Mhaske,13,32,269769.33,69110.18,25.62,1739,1583,1739,2,Medium-High Value
CUST05684,Sneha Joshi,11,26,269759.69,76584.87,28.39,1740,1098,1740,2,Medium-High Value
CUST01615,Neha Singh,14,28,269744.88,66729.1,24.74,1741,1771,1741,2,Medium-High Value
CUST03235,Aditya Singh,13,31,269598.56,65483.98,24.29,1742,1855,1742,2,Medium-High Value
CUST05410,Arjun Mehta,13,31,269535.46,67279.53,24.96,1743,1728,1743,2,Medium-High Value
CUST04028,Vivaan Kumar,17,34,269525.01,73126.86,27.13,1744,1312,1744,2,Medium-High Value
CUST02480,Kavya Verma,16,39,269453.88,56693.88,21.04,1745,2633,1745,2,Medium-High Value
CUST05710,Rohan Kumar,17,36,269438.57,77554.54,28.78,1746,1050,1746,2,Medium-High Value
CUST03782,Aditya Kumar,14,37,269410.18,70274.89,26.08,1747,1497,1747,2,Medium-High Value
CUST00059,Karan Deshmukh,11,25,269386.97,59606.02,22.13,1748,2371,1748,2,Medium-High Value
CUST01127,Aditya Nair,13,29,269382.75,71625.0,26.59,1749,1407,1749,2,Medium-High Value
CUST01480,Arjun Sharma,11,30,269225.68,77869.9,28.92,1750,1035,1750,2,Medium-High Value
CUST02135,Priya Kumar,12,28,269180.09,66571.1,24.73,1751,1789,1751,2,Medium-High Value
CUST03605,Arjun Patil,18,50,269161.63,68063.19,25.29,1752,1674,1752,2,Medium-High Value
CUST05656,Vivaan Sharma,10,25,269160.0,75218.92,27.95,1753,1192,1753,2,Medium-High Value
CUST03759,Aditya Mehta,20,40,269123.71,70368.92,26.15,1754,1491,1754,2,Medium-High Value
CUST00208,Isha Kumar,11,27,269054.61,65003.79,24.16,1755,1891,1755,2,Medium-High Value
CUST03258,Vivaan Mhaske,17,37,269028.95,86623.91,32.2,1756,636,1756,2,Medium-High Value
CUST01019,Priya Shah,17,32,268993.02,65106.68,24.2,1757,1887,1757,2,Medium-High Value
CUST01194,Vivaan Verma,14,31,268963.69,57503.46,21.38,1758,2568,1758,2,Medium-High Value
CUST04945,Isha Patil,11,31,268916.99,61502.98,22.87,1759,2193,1759,2,Medium-High Value
CUST03548,Rohan Nair,13,36,268766.97,64169.3,23.88,1760,1975,1760,2,Medium-High Value
CUST04118,Karan Shah,14,29,268741.32,53443.85,19.89,1761,2930,1761,2,Medium-High Value
CUST01392,Meera Sharma,13,30,268626.52,80407.34,29.93,1762,920,1762,2,Medium-High Value
CUST02886,Ananya Nair,15,35,268608.16,69574.45,25.9,1763,1545,1763,2,Medium-High Value
CUST01928,Ananya Joshi,14,27,268472.19,70497.83,26.26,1764,1480,1764,2,Medium-High Value
CUST01771,Sneha Nair,17,35,268448.57,65911.46,24.55,1765,1828,1765,2,Medium-High Value
CUST01820,Meera Singh,12,33,268427.94,74636.5,27.81,1766,1219,1766,2,Medium-High Value
CUST01202,Kavya Sharma,15,41,268423.27,70325.42,26.2,1767,1494,1767,2,Medium-High Value
CUST05791,Sneha Patil,16,35,268393.16,75473.33,28.12,1768,1170,1768,2,Medium-High Value
CUST05283,Arjun Verma,14,32,268319.48,65292.17,24.33,1769,1875,1769,2,Medium-High Value
CUST01909,Isha Nair,15,37,268219.16,72463.25,27.02,1770,1348,1770,2,Medium-High Value
CUST05543,Kavya Patil,16,39,268203.22,61484.21,22.92,1771,2198,1771,2,Medium-High Value
CUST02432,Isha Patil,13,33,268188.64,62413.6,23.27,1772,2123,1772,2,Medium-High Value
CUST04920,Meera Mehta,13,37,268170.36,63209.63,23.57,1773,2045,1773,2,Medium-High Value
CUST00369,Amit Verma,12,30,268166.25,51088.05,19.05,1774,3167,1774,2,Medium-High Value
CUST00934,Sneha Shah,18,36,268080.55,55883.62,20.85,1775,2710,1775,2,Medium-High Value
CUST03378,Sneha Gupta,14,32,268070.91,58815.89,21.94,1776,2447,1776,2,Medium-High Value
CUST03804,Meera Shah,13,32,268034.2,56899.88,21.23,1777,2615,1777,2,Medium-High Value
CUST04340,Karan Kumar,10,26,268025.26,68217.79,25.45,1778,1660,1778,2,Medium-High Value
CUST02917,Priya Gupta,12,33,267927.4,60717.17,22.66,1779,2256,1779,2,Medium-High Value
CUST04417,Ananya Mhaske,14,28,267885.37,68861.77,25.71,1780,1602,1780,2,Medium-High Value
CUST02064,Karan Verma,15,30,267819.2,66646.6,24.88,1781,1783,1781,2,Medium-High Value
CUST04556,Sneha Mehta,11,32,267793.9,87334.38,32.61,1782,613,1782,2,Medium-High Value
CUST01395,Karan Patil,10,29,267792.72,48708.14,18.19,1783,3394,1783,2,Medium-High Value
CUST04104,Meera Sharma,15,43,267783.26,62983.88,23.52,1784,2063,1784,2,Medium-High Value
CUST05144,Vivaan Kumar,14,29,267777.17,72390.55,27.03,1785,1355,1785,2,Medium-High Value
CUST03790,Vivaan Deshmukh,12,31,267774.41,56419.11,21.07,1786,2659,1786,2,Medium-High Value
CUST03483,Aarav Verma,15,29,267488.11,70097.73,26.21,1787,1512,1787,2,Medium-High Value
CUST04982,Karan Gupta,13,28,267421.77,62051.55,23.2,1788,2149,1788,2,Medium-High Value
CUST02888,Karan Singh,16,42,267382.21,71940.88,26.91,1789,1387,1789,2,Medium-High Value
CUST00915,Aarav Deshmukh,16,37,267372.02,79169.68,29.61,1790,969,1790,2,Medium-High Value
CUST00573,Sneha Nair,16,40,267220.78,66705.57,24.96,1791,1773,1791,2,Medium-High Value
CUST03225,Rohan Nair,14,40,267218.75,67675.77,25.33,1792,1701,1792,2,Medium-High Value
CUST04720,Neha Nair,15,32,267176.79,78140.3,29.25,1793,1023,1793,2,Medium-High Value
CUST02228,Ananya Patil,16,33,267149.29,64603.43,24.18,1794,1929,1794,2,Medium-High Value
CUST02542,Sneha Gupta,14,33,267057.83,73775.31,27.63,1795,1272,1795,2,Medium-High Value
CUST05559,Neha Joshi,14,34,266891.46,75400.04,28.25,1796,1173,1796,2,Medium-High Value
CUST03539,Pooja Verma,13,35,266876.82,65658.77,24.6,1797,1846,1797,2,Medium-High Value
CUST03088,Priya Mhaske,17,43,266690.97,60683.91,22.75,1798,2259,1798,2,Medium-High Value
CUST00297,Vivaan Patil,11,36,266570.13,60099.3,22.55,1799,2327,1799,2,Medium-High Value
CUST03708,Meera Gupta,12,24,266512.17,72276.5,27.12,1800,1367,1800,2,Medium-High Value
CUST03791,Kavya Sharma,12,37,266387.31,57267.84,21.5,1801,2583,1801,2,Medium-High Value
CUST01805,Rohan Deshmukh,13,34,266365.05,55260.13,20.75,1802,2763,1802,2,Medium-High Value
CUST03439,Karan Shah,14,39,266299.6,56409.92,21.18,1803,2660,1803,2,Medium-High Value
CUST00137,Isha Joshi,12,28,266281.61,85832.57,32.23,1804,675,1804,2,Medium-High Value
CUST04369,Aditya Gupta,14,32,266226.9,64902.48,24.38,1805,1897,1805,2,Medium-High Value
CUST02274,Rahul Singh,16,35,266216.19,60360.85,22.67,1806,2290,1806,2,Medium-High Value
CUST04517,Kavya Sharma,15,46,266162.73,63734.98,23.95,1807,2005,1807,2,Medium-High Value
CUST03192,Arjun Nair,10,31,266156.66,51532.58,19.36,1808,3124,1808,2,Medium-High Value
CUST04710,Kavya Sharma,13,36,266019.28,83922.73,31.55,1809,743,1809,2,Medium-High Value
CUST05294,Priya Patil,13,32,266016.54,67308.9,25.3,1810,1726,1810,2,Medium-High Value
CUST02585,Aarav Patil,10,24,265932.78,58039.67,21.82,1811,2517,1811,2,Medium-High Value
CUST03174,Aarav Deshmukh,13,34,265928.49,67377.3,25.34,1812,1722,1812,2,Medium-High Value
CUST03283,Amit Verma,13,35,265859.48,84710.97,31.86,1813,719,1813,2,Medium-High Value
CUST03499,Pooja Joshi,16,36,265841.2,57429.95,21.6,1814,2573,1814,2,Medium-High Value
CUST02649,Aarav Verma,13,39,265828.15,67063.46,25.23,1815,1747,1815,2,Medium-High Value
CUST01159,Ananya Shah,18,37,265809.89,68119.0,25.63,1816,1668,1816,2,Medium-High Value
CUST03716,Vivaan Joshi,14,37,265726.97,80409.38,30.26,1817,919,1817,2,Medium-High Value
CUST03897,Amit Singh,13,36,265722.82,71005.17,26.72,1818,1448,1818,2,Medium-High Value
CUST05460,Rohan Mhaske,15,35,265701.58,58396.34,21.98,1819,2483,1819,2,Medium-High Value
CUST05725,Amit Joshi,18,44,265678.83,58590.62,22.05,1820,2473,1820,2,Medium-High Value
CUST04583,Kavya Singh,11,32,265653.45,68367.45,25.74,1821,1649,1821,2,Medium-High Value
CUST04365,Isha Patil,14,33,265596.48,74655.4,28.11,1822,1217,1822,2,Medium-High Value
CUST00604,Rohan Sharma,13,24,265483.68,63282.57,23.84,1823,2038,1823,2,Medium-High Value
CUST05932,Meera Verma,14,31,265477.48,69252.96,26.09,1824,1575,1824,2,Medium-High Value
CUST05112,Aarav Joshi,14,34,265416.24,69635.33,26.24,1825,1542,1825,2,Medium-High Value
CUST00356,Isha Nair,12,31,265357.23,75664.18,28.51,1826,1152,1826,2,Medium-High Value
CUST02861,Sneha Nair,14,35,265318.48,62004.08,23.37,1827,2153,1827,2,Medium-High Value
CUST05797,Kavya Deshmukh,12,36,265219.25,65713.13,24.78,1828,1837,1828,2,Medium-High Value
CUST00047,Isha Mhaske,10,29,265192.15,59058.34,22.27,1829,2425,1829,2,Medium-High Value
CUST05269,Pooja Mhaske,11,34,265094.26,63395.13,23.91,1830,2032,1830,2,Medium-High Value
CUST04171,Rahul Singh,16,38,265058.72,59328.76,22.38,1831,2396,1831,2,Medium-High Value
CUST05961,Neha Deshmukh,10,32,264977.49,55390.13,20.9,1832,2751,1832,2,Medium-High Value
CUST04239,Ananya Singh,18,29,264939.98,60987.22,23.02,1833,2236,1833,2,Medium-High Value
CUST00029,Aarav Nair,15,33,264915.73,72878.44,27.51,1834,1330,1834,2,Medium-High Value
CUST04246,Pooja Kumar,16,50,264883.86,66848.07,25.24,1835,1764,1835,2,Medium-High Value
CUST01069,Meera Sharma,11,28,264842.89,73247.21,27.66,1836,1307,1836,2,Medium-High Value
CUST00837,Aarav Mehta,12,30,264803.0,64851.06,24.49,1837,1904,1837,2,Medium-High Value
CUST02909,Rohan Singh,11,29,264743.47,58823.96,22.22,1838,2446,1838,2,Medium-High Value
CUST02531,Arjun Deshmukh,18,41,264742.96,62448.88,23.59,1839,2118,1839,2,Medium-High Value
CUST04688,Priya Deshmukh,16,39,264739.45,76427.37,28.87,1840,1111,1840,2,Medium-High Value
CUST03988,Ananya Gupta,16,38,264738.37,55270.69,20.88,1841,2759,1841,2,Medium-High Value
CUST02455,Arjun Kumar,11,28,264738.33,62102.67,23.46,1842,2140,1842,2,Medium-High Value
CUST04047,Ananya Gupta,11,24,264600.16,67741.15,25.6,1843,1697,1843,2,Medium-High Value
CUST02947,Vivaan Kumar,11,24,264376.51,64030.37,24.22,1844,1987,1844,2,Medium-High Value
CUST02764,Neha Verma,16,40,264371.81,53445.41,20.22,1845,2929,1845,2,Medium-High Value
CUST05728,Kavya Mehta,12,30,264369.92,54646.39,20.67,1846,2816,1846,2,Medium-High Value
CUST00550,Arjun Kumar,14,34,264364.99,56435.89,21.35,1847,2655,1847,2,Medium-High Value
CUST00138,Aarav Deshmukh,13,28,264232.18,54576.32,20.65,1848,2824,1848,2,Medium-High Value
CUST05300,Ananya Joshi,17,31,264196.81,70478.43,26.68,1849,1482,1849,2,Medium-High Value
CUST04791,Amit Mehta,10,29,264178.02,56550.87,21.41,1850,2645,1850,2,Medium-High Value
CUST02467,Aarav Kumar,15,29,264141.69,57552.4,21.79,1851,2565,1851,2,Medium-High Value
CUST02652,Rahul Kumar,16,37,264082.28,73697.86,27.91,1852,1277,1852,2,Medium-High Value
CUST03183,Aarav Shah,9,24,264062.81,68579.01,25.97,1853,1630,1853,2,Medium-High Value
CUST05772,Neha Mehta,10,28,264038.25,76528.4,28.98,1854,1106,1854,2,Medium-High Value
CUST05928,Sneha Singh,14,33,263886.16,68881.89,26.1,1855,1598,1855,2,Medium-High Value
CUST05459,Arjun Verma,12,38,263885.12,61793.36,23.42,1856,2172,1856,2,Medium-High Value
CUST05619,Amit Deshmukh,10,30,263769.03,67235.12,25.49,1857,1732,1857,2,Medium-High Value
CUST05401,Vivaan Singh,14,31,263761.05,66656.55,25.27,1858,1781,1858,2,Medium-High Value
CUST05017,Rahul Kumar,13,31,263733.07,68457.17,25.96,1859,1640,1859,2,Medium-High Value
CUST03616,Meera Kumar,11,28,263627.31,69330.45,26.3,1860,1571,1860,2,Medium-High Value
CUST04966,Meera Joshi,12,35,263568.57,64505.96,24.47,1861,1943,1861,2,Medium-High Value
CUST05389,Aditya Mhaske,9,27,263562.86,52616.65,19.96,1862,3010,1862,2,Medium-High Value
CUST03427,Neha Patil,15,28,263497.03,75358.71,28.6,1863,1177,1863,2,Medium-High Value
CUST01405,Kavya Verma,17,42,263450.18,56367.17,21.4,1864,2664,1864,2,Medium-High Value
CUST04113,Sneha Singh,14,35,263399.04,69883.06,26.53,1865,1525,1865,2,Medium-High Value
CUST05685,Amit Mehta,18,38,263353.29,73795.54,28.02,1866,1271,1866,2,Medium-High Value
CUST00761,Pooja Gupta,12,35,263268.23,54180.2,20.58,1867,2858,1867,2,Medium-High Value
CUST01563,Rahul Deshmukh,15,32,263229.62,67432.04,25.62,1868,1718,1868,2,Medium-High Value
CUST04973,Aditya Sharma,12,38,263209.09,61024.9,23.18,1869,2233,1869,2,Medium-High Value
CUST03233,Rahul Shah,14,28,263194.59,65993.3,25.07,1870,1825,1870,2,Medium-High Value
CUST04681,Priya Gupta,10,31,263179.46,60992.5,23.18,1871,2235,1871,2,Medium-High Value
CUST00999,Rahul Nair,12,29,263138.99,80333.1,30.53,1872,926,1872,2,Medium-High Value
CUST00849,Pooja Shah,13,44,263093.59,68296.22,25.96,1873,1655,1873,2,Medium-High Value
CUST01476,Rohan Shah,13,32,263005.55,60833.38,23.13,1874,2248,1874,2,Medium-High Value
CUST03864,Priya Shah,13,33,263003.15,67081.7,25.51,1875,1741,1875,2,Medium-High Value
CUST01758,Neha Gupta,14,26,262994.18,62957.7,23.94,1876,2067,1876,2,Medium-High Value
CUST00180,Vivaan Mhaske,17,41,262819.76,72259.63,27.49,1877,1368,1877,2,Medium-High Value
CUST00967,Rahul Joshi,12,28,262813.74,59315.28,22.57,1878,2398,1878,2,Medium-High Value
CUST03556,Neha Verma,16,30,262805.35,60138.57,22.88,1879,2319,1879,2,Medium-High Value
CUST00578,Meera Nair,19,40,262750.8,57039.7,21.71,1880,2601,1880,2,Medium-High Value
CUST03446,Isha Sharma,15,35,262717.29,71123.83,27.07,1881,1435,1881,2,Medium-High Value
CUST03796,Sneha Joshi,12,26,262523.96,69406.91,26.44,1882,1560,1882,2,Medium-High Value
CUST03171,Meera Kumar,12,33,262513.98,66472.25,25.32,1883,1796,1883,2,Medium-High Value
CUST03294,Ananya Verma,11,31,262481.34,50717.15,19.32,1884,3197,1884,2,Medium-High Value
CUST04932,Karan Patil,16,35,262464.63,65342.97,24.9,1885,1870,1885,2,Medium-High Value
CUST00645,Vivaan Gupta,13,34,262444.62,64855.03,24.71,1886,1902,1886,2,Medium-High Value
CUST02726,Aarav Sharma,13,33,262382.58,68927.35,26.27,1887,1594,1887,2,Medium-High Value
CUST05228,Aditya Nair,16,30,262371.89,62374.25,23.77,1888,2125,1888,2,Medium-High Value
CUST05538,Neha Nair,14,32,262358.36,70741.4,26.96,1889,1464,1889,2,Medium-High Value
CUST01653,Rahul Gupta,16,35,262300.65,52319.25,19.95,1890,3037,1890,2,Medium-High Value
CUST05683,Rohan Sharma,10,27,262225.89,72004.9,27.46,1891,1382,1891,2,Medium-High Value
CUST05490,Rohan Shah,12,23,262205.49,67460.16,25.73,1892,1716,1892,2,Medium-High Value
CUST04989,Isha Singh,13,32,262153.59,63430.14,24.2,1893,2030,1893,2,Medium-High Value
CUST05673,Priya Gupta,14,28,262088.04,70986.72,27.09,1894,1450,1894,2,Medium-High Value
CUST05467,Kavya Shah,13,27,262020.45,52832.13,20.16,1895,2985,1895,2,Medium-High Value
CUST05413,Karan Sharma,14,29,262017.82,73987.28,28.24,1896,1257,1896,2,Medium-High Value
CUST04539,Vivaan Joshi,14,38,262002.19,69704.09,26.6,1897,1537,1897,2,Medium-High Value
CUST03209,Rahul Mehta,14,27,261998.85,62637.01,23.91,1898,2099,1898,2,Medium-High Value
CUST04634,Arjun Kumar,17,38,261985.59,68423.21,26.12,1899,1644,1899,2,Medium-High Value
CUST04001,Priya Kumar,14,35,261876.95,54445.22,20.79,1900,2836,1900,2,Medium-High Value
CUST00592,Amit Verma,14,23,261823.55,78991.26,30.17,1901,978,1901,2,Medium-High Value
CUST01079,Aditya Mehta,13,32,261757.22,68438.8,26.15,1902,1642,1902,2,Medium-High Value
CUST04826,Rohan Joshi,10,30,261747.06,73141.33,27.94,1903,1311,1903,2,Medium-High Value
CUST05452,Meera Deshmukh,14,32,261685.73,48216.11,18.43,1904,3443,1904,2,Medium-High Value
CUST04329,Vivaan Mehta,12,34,261683.46,56509.43,21.59,1905,2647,1905,2,Medium-High Value
CUST05774,Arjun Nair,14,31,261650.69,40302.0,15.4,1906,4258,1906,2,Medium-High Value
CUST01217,Kavya Shah,12,28,261534.11,54089.82,20.68,1907,2866,1907,2,Medium-High Value
CUST04689,Pooja Gupta,15,34,261528.92,47906.56,18.32,1908,3472,1908,2,Medium-High Value
CUST02482,Ananya Kumar,14,36,261515.38,73387.56,28.06,1909,1298,1909,2,Medium-High Value
CUST05258,Aditya Singh,10,32,261437.28,68373.72,26.15,1910,1648,1910,2,Medium-High Value
CUST03029,Karan Sharma,17,41,261367.34,72424.31,27.71,1911,1351,1911,2,Medium-High Value
CUST00903,Kavya Deshmukh,14,31,261343.09,73248.44,28.03,1912,1306,1912,2,Medium-High Value
CUST00108,Sneha Verma,13,30,261341.45,51284.28,19.62,1913,3153,1913,2,Medium-High Value
CUST05343,Kavya Mhaske,14,39,261335.99,64708.18,24.76,1914,1921,1914,2,Medium-High Value
CUST00621,Vivaan Singh,15,27,261331.13,63534.28,24.31,1915,2018,1915,2,Medium-High Value
CUST04769,Ananya Mhaske,13,33,261319.68,60397.88,23.11,1916,2284,1916,2,Medium-High Value
CUST02574,Arjun Joshi,13,41,261318.16,61557.14,23.56,1917,2187,1917,2,Medium-High Value
CUST04871,Pooja Deshmukh,14,38,261279.37,56604.29,21.66,1918,2642,1918,2,Medium-High Value
CUST02112,Kavya Patil,13,36,261268.07,52533.45,20.11,1919,3017,1919,2,Medium-High Value
CUST01108,Rohan Joshi,16,31,261259.77,74491.47,28.51,1920,1231,1920,2,Medium-High Value
CUST04044,Rohan Gupta,15,30,261163.19,54559.46,20.89,1921,2826,1921,2,Medium-High Value
CUST04794,Aarav Gupta,17,35,261161.3,64583.39,24.73,1922,1931,1922,2,Medium-High Value
CUST00776,Pooja Mehta,10,28,261067.63,80971.88,31.02,1923,891,1923,2,Medium-High Value
CUST05135,Aarav Shah,19,39,261032.1,61421.12,23.53,1924,2201,1924,2,Medium-High Value
CUST00037,Meera Kumar,15,33,261023.8,65147.77,24.96,1925,1884,1925,2,Medium-High Value
CUST00025,Rahul Deshmukh,15,26,261016.04,70489.47,27.01,1926,1481,1926,2,Medium-High Value
CUST04051,Rahul Patil,12,36,261007.16,68898.56,26.4,1927,1597,1927,2,Medium-High Value
CUST02820,Aditya Gupta,12,32,260980.25,67567.13,25.89,1928,1709,1928,2,Medium-High Value
CUST04632,Sneha Shah,14,32,260977.79,74383.97,28.5,1929,1237,1929,2,Medium-High Value
CUST03099,Meera Verma,10,25,260808.46,62912.43,24.12,1930,2070,1930,2,Medium-High Value
CUST04593,Vivaan Kumar,15,27,260767.66,56717.89,21.75,1931,2629,1931,2,Medium-High Value
CUST04682,Meera Kumar,11,24,260750.18,63730.54,24.44,1932,2006,1932,2,Medium-High Value
CUST00911,Sneha Mhaske,18,42,260475.2,66003.76,25.34,1933,1823,1933,2,Medium-High Value
CUST03724,Arjun Patil,19,47,260408.37,64173.89,24.64,1934,1974,1934,2,Medium-High Value
CUST02912,Aditya Patil,14,34,260392.42,59612.3,22.89,1935,2370,1935,2,Medium-High Value
CUST04805,Kavya Nair,12,30,260350.96,69359.48,26.64,1936,1567,1936,2,Medium-High Value
CUST05383,Arjun Shah,11,29,260311.08,55079.76,21.16,1937,2776,1937,2,Medium-High Value
CUST02833,Rahul Sharma,16,31,260294.49,73033.7,28.06,1938,1320,1938,2,Medium-High Value
CUST01989,Kavya Shah,12,29,260267.34,75323.61,28.94,1939,1183,1939,2,Medium-High Value
